"","Time","TimeMDT","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Gust_SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","TimeMST"
"1358",2012-11-16 16:34:00,NA,33.8,30.2,"87",29.98,4,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-16 23:34:00","4:34 PM"
"1359",2012-11-16 16:53:00,NA,33.1,30.9,"92",30.11,3,"ESE","3.5","-","0.00","Rain","Light Rain",110,"2012-11-16 23:53:00","4:53 PM"
"1360",2012-11-16 17:06:00,NA,33.8,30.2,"87",29.98,4,"Calm","Calm","-","0.01","Rain","Light Rain",0,"2012-11-17 00:06:00","5:06 PM"
"1361",2012-11-16 17:38:00,NA,33.8,30.2,"87",29.98,2.5,"SSE","4.6","-","0.03","Rain","Rain",160,"2012-11-17 00:38:00","5:38 PM"
"1362",2012-11-16 17:53:00,NA,33.1,30.9,"92",30.13,3,"ESE","8.1","-","0.05","Rain","Light Rain",120,"2012-11-17 00:53:00","5:53 PM"
"1363",2012-11-16 18:53:00,NA,33.1,32,"96",30.14,6,"Calm","Calm","-","0.00","","Overcast",0,"2012-11-17 01:53:00","6:53 PM"
"1364",2012-11-16 19:53:00,NA,30.9,30,"96",30.14,4,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-11-17 02:53:00","7:53 PM"
"1365",2012-11-16 20:53:00,NA,28.9,28.9,"100",30.15,9,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2012-11-17 03:53:00","8:53 PM"
"1366",2012-11-16 21:53:00,NA,28,27,"96",30.02,2,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2012-11-17 04:53:00","9:53 PM"
"1367",2012-11-16 22:17:00,NA,26.6,24.8,"93",30.02,1.8,"SE","3.5","-","N/A","","Partly Cloudy",140,"2012-11-17 05:17:00","10:17 PM"
"1368",2012-11-16 22:28:00,NA,24.8,23,"93",30.02,0.2,"SE","5.8","-","N/A","Fog","Light Freezing Fog",130,"2012-11-17 05:28:00","10:28 PM"
"1369",2012-11-16 22:43:00,NA,24.8,23,"93",30.02,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 05:43:00","10:43 PM"
"1370",2012-11-16 22:53:00,NA,24.1,23,"96",30.16,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 05:53:00","10:53 PM"
"1371",2012-11-16 23:53:00,NA,25,24.1,"96",30.15,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 06:53:00","11:53 PM"
"1372",2012-11-17 00:03:00,NA,24.8,23,"93",30.03,0.5,"South","4.6","-","N/A","Fog","Light Freezing Fog",190,"2012-11-17 07:03:00","12:03 AM"
"1373",2012-11-17 00:05:00,NA,24.8,23,"93",30.03,0.5,"SSW","3.5","-","N/A","Fog","Light Freezing Fog",200,"2012-11-17 07:05:00","12:05 AM"
"1374",2012-11-17 00:18:00,NA,24.8,24.8,"100",30.03,1,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 07:18:00","12:18 AM"
"1375",2012-11-17 00:22:00,NA,24.8,23,"93",30.03,3,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 07:22:00","12:22 AM"
"1376",2012-11-17 00:35:00,NA,24.8,24.8,"100",30.03,5,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 07:35:00","12:35 AM"
"1377",2012-11-17 00:53:00,NA,26.1,25,"96",30.12,1.8,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 07:53:00","12:53 AM"
"1378",2012-11-17 01:01:00,NA,26.6,24.8,"93",30.03,2.5,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 08:01:00","1:01 AM"
"1379",2012-11-17 01:08:00,NA,26.6,23,"86",30.02,3,"ENE","5.8","-","N/A","","Overcast",70,"2012-11-17 08:08:00","1:08 AM"
"1380",2012-11-17 01:53:00,NA,26.1,24.1,"92",30.12,6,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-11-17 08:53:00","1:53 AM"
"1381",2012-11-17 02:53:00,NA,23,21,"92",30.13,5,"Calm","Calm","-","N/A","","Clear",0,"2012-11-17 09:53:00","2:53 AM"
"1382",2012-11-17 03:05:00,NA,21.2,19.4,"93",30.03,1.8,"Calm","Calm","-","N/A","","Clear",0,"2012-11-17 10:05:00","3:05 AM"
"1383",2012-11-17 03:07:00,NA,21.2,19.4,"93",30.03,1,"South","3.5","-","N/A","","Mist",180,"2012-11-17 10:07:00","3:07 AM"
"1384",2012-11-17 03:14:00,NA,19.4,17.6,"93",30.03,0.2,"South","4.6","-","N/A","Fog","Light Freezing Fog",170,"2012-11-17 10:14:00","3:14 AM"
"1385",2012-11-17 03:53:00,NA,18,16,"92",30.14,0.2,"South","3.5","-","N/A","Fog","Light Freezing Fog",170,"2012-11-17 10:53:00","3:53 AM"
"1386",2012-11-17 04:53:00,NA,19.4,17.6,"93",30.01,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 11:53:00","4:53 AM"
"1387",2012-11-17 05:53:00,NA,16,14,"92",30.13,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 12:53:00","5:53 AM"
"1388",2012-11-17 06:53:00,NA,15.1,14,"95",30.14,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 13:53:00","6:53 AM"
"1389",2012-11-17 07:53:00,NA,17.1,14,"88",30.14,0.2,"Calm","Calm","-","N/A","Fog","Light Freezing Fog",0,"2012-11-17 14:53:00","7:53 AM"
"1390",2012-11-17 08:26:00,NA,17.6,14,"86",30.01,2,"Calm","Calm","-","N/A","","Overcast",0,"2012-11-17 15:26:00","8:26 AM"
"1391",2012-11-17 08:33:00,NA,17.6,15.8,"93",30.01,3,"East","3.5","-","N/A","","Overcast",90,"2012-11-17 15:33:00","8:33 AM"
"1392",2012-11-17 08:53:00,NA,19,16,"88",30.15,6,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-11-17 15:53:00","8:53 AM"
"1393",2012-11-17 09:53:00,NA,21.9,19.9,"92",30.13,7,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2012-11-17 16:53:00","9:53 AM"
"1394",2012-11-17 10:53:00,NA,28,25,"88",30.09,6,"Calm","Calm","-","N/A","","Clear",0,"2012-11-17 17:53:00","10:53 AM"
"1395",2012-11-17 11:53:00,NA,30.9,28,"89",30.05,7,"Calm","Calm","-","N/A","","Clear",0,"2012-11-17 18:53:00","11:53 AM"
"1396",2012-11-17 12:53:00,NA,34,30,"85",30,6,"Calm","Calm","-","N/A","","Clear",0,"2012-11-17 19:53:00","12:53 PM"
"1397",2012-11-17 13:53:00,NA,39.9,30.9,"70",29.94,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2012-11-17 20:53:00","1:53 PM"
"1398",2012-11-17 14:53:00,NA,43,28,"56",29.93,10,"SSE","5.8","-","N/A","","Clear",150,"2012-11-17 21:53:00","2:53 PM"
"1399",2012-11-17 15:53:00,NA,42.1,30,"62",29.94,10,"South","8.1","-","N/A","","Partly Cloudy",190,"2012-11-17 22:53:00","3:53 PM"
"1400",2012-11-17 16:53:00,NA,39.9,30,"68",29.92,10,"South","10.4","-","N/A","","Partly Cloudy",170,"2012-11-17 23:53:00","4:53 PM"
"1401",2012-11-17 17:53:00,NA,39,30,"70",29.92,10,"South","9.2","-","N/A","","Clear",190,"2012-11-18 00:53:00","5:53 PM"
"1402",2012-11-17 18:53:00,NA,41,30,"65",29.92,10,"SSW","15.0","-","N/A","","Scattered Clouds",200,"2012-11-18 01:53:00","6:53 PM"
"1403",2012-11-17 19:53:00,NA,39,30,"70",29.9,10,"SE","5.8","-","N/A","","Clear",130,"2012-11-18 02:53:00","7:53 PM"
"1404",2012-11-17 20:53:00,NA,39,30,"70",29.87,10,"SE","4.6","-","N/A","","Mostly Cloudy",130,"2012-11-18 03:53:00","8:53 PM"
"1405",2012-11-17 21:53:00,NA,41,30.9,"67",29.83,10,"SE","6.9","19.6","N/A","","Partly Cloudy",140,"2012-11-18 04:53:00","9:53 PM"
"1406",2012-11-17 22:53:00,NA,42.1,30.9,"65",29.79,10,"South","12.7","-","N/A","","Partly Cloudy",180,"2012-11-18 05:53:00","10:53 PM"
"1407",2012-11-17 23:53:00,NA,42.8,30.2,"61",29.74,10,"South","16.1","29.9","N/A","","Clear",180,"2012-11-18 06:53:00","11:53 PM"
"1408",2012-11-18 00:53:00,NA,43,30.9,"62",29.73,10,"South","23.0","27.6","N/A","","Clear",180,"2012-11-18 07:53:00","12:53 AM"
"1409",2012-11-18 01:53:00,NA,42.1,30.9,"65",29.71,10,"South","11.5","-","N/A","","Mostly Cloudy",180,"2012-11-18 08:53:00","1:53 AM"
"1410",2012-11-18 02:53:00,NA,41,30.9,"67",29.69,10,"South","10.4","-","N/A","","Partly Cloudy",190,"2012-11-18 09:53:00","2:53 AM"
"1411",2012-11-18 03:53:00,NA,41,30.9,"67",29.68,10,"South","10.4","-","N/A","","Mostly Cloudy",190,"2012-11-18 10:53:00","3:53 AM"
"1412",2012-11-18 04:53:00,NA,41,30.9,"67",29.68,10,"SSE","11.5","18.4","N/A","","Overcast",160,"2012-11-18 11:53:00","4:53 AM"
"1413",2012-11-18 05:53:00,NA,43,30,"60",29.7,10,"West","3.5","-","N/A","","Mostly Cloudy",270,"2012-11-18 12:53:00","5:53 AM"
"1414",2012-11-18 06:32:00,NA,39.2,33.8,"81",29.76,6,"SW","8.1","21.9","0.01","Rain","Light Rain",230,"2012-11-18 13:32:00","6:32 AM"
"1415",2012-11-18 06:39:00,NA,37.4,33.8,"87",29.76,10,"WSW","6.9","-","0.01","Rain","Light Rain",240,"2012-11-18 13:39:00","6:39 AM"
"1416",2012-11-18 06:53:00,NA,35.1,32,"89",29.79,6,"NNW","6.9","20.7","0.01","Rain","Light Rain",330,"2012-11-18 13:53:00","6:53 AM"
"1417",2012-11-18 07:42:00,NA,37.4,30.2,"75",29.79,10,"NW","8.1","-","0.00","","Mostly Cloudy",310,"2012-11-18 14:42:00","7:42 AM"
"1418",2012-11-18 07:53:00,NA,35.1,30.9,"85",29.83,10,"WNW","6.9","-","0.00","","Mostly Cloudy",300,"2012-11-18 14:53:00","7:53 AM"
"1419",2012-11-18 08:07:00,NA,35.6,30.2,"81",29.82,10,"NW","5.8","-","N/A","","Overcast",320,"2012-11-18 15:07:00","8:07 AM"
"1420",2012-11-18 08:53:00,NA,36,27,"70",29.86,10,"North","12.7","-","N/A","","Mostly Cloudy",350,"2012-11-18 15:53:00","8:53 AM"
"1421",2012-11-18 09:53:00,NA,36,25,"64",29.88,10,"NW","10.4","-","N/A","","Partly Cloudy",310,"2012-11-18 16:53:00","9:53 AM"
"1422",2012-11-18 10:53:00,NA,37,21.9,"54",29.91,10,"WNW","5.8","-","0.00","","Partly Cloudy",300,"2012-11-18 17:53:00","10:53 AM"
"1423",2012-11-18 11:53:00,NA,36,21.9,"57",29.92,10,"WNW","5.8","-","N/A","","Clear",290,"2012-11-18 18:53:00","11:53 AM"
"1424",2012-11-18 12:53:00,NA,39,21,"49",29.91,10,"Calm","Calm","-","N/A","","Clear",0,"2012-11-18 19:53:00","12:53 PM"
"1425",2012-11-18 13:53:00,NA,37.9,21.9,"53",29.91,10,"NW","9.2","-","N/A","","Clear",320,"2012-11-18 20:53:00","1:53 PM"
"1426",2012-11-18 14:53:00,NA,37,21,"52",29.93,10,"WNW","5.8","-","N/A","","Clear",290,"2012-11-18 21:53:00","2:53 PM"
"1427",2012-11-18 15:53:00,NA,37,19.9,"50",29.95,10,"NNE","3.5","-","N/A","","Clear",20,"2012-11-18 22:53:00","3:53 PM"
"1428",2012-11-18 16:53:00,NA,36,19,"50",29.96,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2012-11-18 23:53:00","4:53 PM"
"1429",2012-11-18 17:53:00,NA,32,19.9,"61",29.98,10,"Calm","Calm","-","N/A","","Clear",0,"2012-11-19 00:53:00","5:53 PM"
"1430",2012-11-18 18:53:00,NA,30,15.1,"54",30.03,10,"SW","3.5","-","N/A","","Clear",230,"2012-11-19 01:53:00","6:53 PM"
"1431",2012-11-18 19:53:00,NA,26.1,14,"60",30.06,10,"East","3.5","-","N/A","","Clear",100,"2012-11-19 02:53:00","7:53 PM"
"1432",2012-11-18 20:53:00,NA,23,14,"68",30.08,10,"Calm","Calm","-","N/A","","Clear",0,"2012-11-19 03:53:00","8:53 PM"
"1433",2012-11-18 21:53:00,NA,21,12,"68",30.09,10,"East","3.5","-","N/A","","Clear",100,"2012-11-19 04:53:00","9:53 PM"
"1434",2012-11-18 22:53:00,NA,19.9,12,"71",30.11,10,"Calm","Calm","-","N/A","","Clear",0,"2012-11-19 05:53:00","10:53 PM"
"1435",2012-11-18 23:53:00,NA,19.9,12,"71",30.12,10,"ESE","6.9","-","N/A","","Partly Cloudy",110,"2012-11-19 06:53:00","11:53 PM"
"1436",2012-11-19 00:53:00,NA,21.9,15.1,"75",30.09,10,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2012-11-19 07:53:00","12:53 AM"
"1437",2012-11-19 01:53:00,NA,19.9,12.9,"74",30.12,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-11-19 08:53:00","1:53 AM"
"1438",2012-11-19 02:53:00,NA,17.1,10.9,"77",30.15,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-11-19 09:53:00","2:53 AM"
"1439",2012-11-19 03:53:00,NA,17.1,10.9,"77",30.14,10,"South","3.5","-","N/A",NA,"Partly Cloudy",190,"2012-11-19 10:53:00","3:53 AM"
"1440",2012-11-19 04:53:00,NA,15.8,10.4,"79",30.01,10,"SW","4.6","-","N/A",NA,"Clear",230,"2012-11-19 11:53:00","4:53 AM"
"1441",2012-11-19 05:53:00,NA,17.1,10.9,"77",30.15,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2012-11-19 12:53:00","5:53 AM"
"1442",2012-11-19 06:53:00,NA,18,10.9,"74",30.17,10,"Variable","4.6","-","N/A",NA,"Clear",0,"2012-11-19 13:53:00","6:53 AM"
"1443",2012-11-19 07:53:00,NA,15.1,10,"80",30.23,10,"SE","6.9","-","N/A",NA,"Clear",130,"2012-11-19 14:53:00","7:53 AM"
"1444",2012-11-19 08:53:00,NA,21.9,15.1,"75",30.22,10,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2012-11-19 15:53:00","8:53 AM"
"1445",2012-11-19 09:53:00,NA,35.1,24.1,"64",30.18,10,"South","11.5","-","N/A",NA,"Partly Cloudy",190,"2012-11-19 16:53:00","9:53 AM"
"1446",2012-11-19 10:53:00,NA,39,27,"62",30.17,10,"South","17.3","25.3","N/A",NA,"Clear",170,"2012-11-19 17:53:00","10:53 AM"
"1447",2012-11-19 11:53:00,NA,39.9,26.1,"58",30.14,10,"WNW","3.5","-","N/A",NA,"Clear",290,"2012-11-19 18:53:00","11:53 AM"
"1448",2012-11-19 12:53:00,NA,39.9,28,"63",30.12,10,"SSE","4.6","-","N/A",NA,"Clear",150,"2012-11-19 19:53:00","12:53 PM"
"1449",2012-11-19 13:53:00,NA,42.1,28,"58",30.11,10,"South","15.0","-","N/A",NA,"Clear",180,"2012-11-19 20:53:00","1:53 PM"
"1450",2012-11-19 14:53:00,NA,42.1,28.9,"60",30.11,10,"South","18.4","-","N/A",NA,"Clear",180,"2012-11-19 21:53:00","2:53 PM"
"1451",2012-11-19 15:53:00,NA,41,28,"60",30.11,10,"South","17.3","26.5","N/A",NA,"Clear",180,"2012-11-19 22:53:00","3:53 PM"
"1452",2012-11-19 16:53:00,NA,39.9,28.9,"65",30.14,10,"South","16.1","-","N/A",NA,"Clear",180,"2012-11-19 23:53:00","4:53 PM"
"1453",2012-11-19 17:53:00,NA,39.9,28.9,"65",30.11,10,"South","23.0","28.8","N/A",NA,"Clear",180,"2012-11-20 00:53:00","5:53 PM"
"1454",2012-11-19 18:53:00,NA,39.9,28.9,"65",30.12,10,"South","18.4","-","N/A",NA,"Mostly Cloudy",170,"2012-11-20 01:53:00","6:53 PM"
"1455",2012-11-19 19:53:00,NA,41,28.9,"62",30.11,10,"South","21.9","-","N/A",NA,"Clear",170,"2012-11-20 02:53:00","7:53 PM"
"1456",2012-11-19 20:53:00,NA,39.9,28.9,"65",30.09,10,"SSE","17.3","-","N/A",NA,"Partly Cloudy",160,"2012-11-20 03:53:00","8:53 PM"
"1457",2012-11-19 21:53:00,NA,39.9,28.9,"65",30.03,10,"South","15.0","-","N/A",NA,"Clear",180,"2012-11-20 04:53:00","9:53 PM"
"1458",2012-11-19 22:53:00,NA,39.9,28.9,"65",30,10,"South","19.6","-","N/A",NA,"Mostly Cloudy",170,"2012-11-20 05:53:00","10:53 PM"
"1459",2012-11-19 23:53:00,NA,39.9,28.9,"65",29.99,10,"SSE","19.6","-","N/A",NA,"Scattered Clouds",160,"2012-11-20 06:53:00","11:53 PM"
"1460",2012-11-20 00:53:00,NA,42.1,30,"62",29.97,10,"South","24.2","-","N/A",NA,"Clear",170,"2012-11-20 07:53:00","12:53 AM"
"1461",2012-11-20 01:53:00,NA,41,30.9,"67",29.98,10,"SSE","12.7","-","N/A",NA,"Mostly Cloudy",150,"2012-11-20 08:53:00","1:53 AM"
"1462",2012-11-20 02:53:00,NA,41,32,"70",29.97,10,"ESE","8.1","-","N/A",NA,"Mostly Cloudy",120,"2012-11-20 09:53:00","2:53 AM"
"1463",2012-11-20 03:53:00,NA,41,30.9,"67",29.97,10,"SSE","10.4","-","N/A",NA,"Partly Cloudy",150,"2012-11-20 10:53:00","3:53 AM"
"1464",2012-11-20 04:53:00,NA,42.8,30.2,"61",29.97,10,"South","10.4","16.1","N/A",NA,"Clear",180,"2012-11-20 11:53:00","4:53 AM"
"1465",2012-11-20 05:53:00,NA,39.9,30.9,"70",29.98,10,"South","9.2","-","N/A",NA,"Partly Cloudy",180,"2012-11-20 12:53:00","5:53 AM"
"1466",2012-11-20 06:53:00,NA,39.9,30.9,"70",29.97,10,"South","12.7","-","N/A",NA,"Partly Cloudy",190,"2012-11-20 13:53:00","6:53 AM"
"1467",2012-11-20 07:53:00,NA,42.1,30.9,"65",29.96,10,"SSW","10.4","-","N/A",NA,"Clear",210,"2012-11-20 14:53:00","7:53 AM"
"1468",2012-11-20 08:53:00,NA,42.1,30.9,"65",29.96,10,"SSW","13.8","24.2","N/A",NA,"Clear",200,"2012-11-20 15:53:00","8:53 AM"
"1469",2012-11-20 10:53:00,NA,44.1,30.9,"60",29.95,10,"South","13.8","-","N/A",NA,"Clear",170,"2012-11-20 17:53:00","10:53 AM"
"1470",2012-11-20 11:53:00,NA,44.6,32,"61",29.94,10,"South","11.5","-","N/A",NA,"Unknown",170,"2012-11-20 18:53:00","11:53 AM"
"1471",2012-11-20 12:00:00,NA,44.6,32,"61",29.94,1,"South","11.5","-","N/A",NA,"Haze",180,"2012-11-20 19:00:00","12:00 PM"
"1472",2012-11-20 12:07:00,NA,44.6,32,"61",29.94,0.5,"South","13.8","-","N/A",NA,"Haze",190,"2012-11-20 19:07:00","12:07 PM"
"1473",2012-11-20 12:23:00,NA,44.6,32,"61",29.93,2.5,"SSW","6.9","-","N/A",NA,"Haze",210,"2012-11-20 19:23:00","12:23 PM"
"1474",2012-11-20 12:30:00,NA,44.6,32,"61",29.93,10,"South","8.1","-","N/A",NA,"Clear",190,"2012-11-20 19:30:00","12:30 PM"
"1475",2012-11-20 12:53:00,NA,45,32,"60",29.89,10,"South","13.8","21.9","N/A",NA,"Partly Cloudy",170,"2012-11-20 19:53:00","12:53 PM"
"1476",2012-11-20 14:53:00,NA,46,34,"63",29.88,10,"South","20.7","27.6","N/A",NA,"Unknown",180,"2012-11-20 21:53:00","2:53 PM"
"1477",2012-11-20 15:53:00,NA,46,33.1,"61",29.89,10,"South","9.2","-","N/A",NA,"Mostly Cloudy",170,"2012-11-20 22:53:00","3:53 PM"
"1478",2012-11-20 16:53:00,NA,46,33.1,"61",29.89,10,"South","13.8","-","N/A",NA,"Overcast",170,"2012-11-20 23:53:00","4:53 PM"
"1479",2012-11-20 17:53:00,NA,45,33.1,"63",29.89,10,"South","8.1","-","N/A",NA,"Mostly Cloudy",180,"2012-11-21 00:53:00","5:53 PM"
"1480",2012-11-20 18:53:00,NA,44.1,33.1,"65",29.9,10,"South","9.2","-","N/A",NA,"Overcast",190,"2012-11-21 01:53:00","6:53 PM"
"1481",2012-11-20 19:53:00,NA,44.1,33.1,"65",29.87,10,"South","11.5","-","N/A",NA,"Mostly Cloudy",180,"2012-11-21 02:53:00","7:53 PM"
"1482",2012-11-20 20:53:00,NA,44.1,32,"63",29.87,10,"South","11.5","-","N/A",NA,"Partly Cloudy",180,"2012-11-21 03:53:00","8:53 PM"
"1483",2012-11-20 21:53:00,NA,44.1,32,"63",29.87,10,"South","10.4","-","N/A",NA,"Mostly Cloudy",170,"2012-11-21 04:53:00","9:53 PM"
"1484",2012-11-20 22:53:00,NA,43,32,"65",29.85,10,"Variable","3.5","-","N/A",NA,"Clear",0,"2012-11-21 05:53:00","10:53 PM"
"1485",2012-11-20 23:53:00,NA,44.1,30.9,"60",29.83,10,"SSE","6.9","-","N/A",NA,"Overcast",150,"2012-11-21 06:53:00","11:53 PM"
"1486",2012-11-21 00:53:00,NA,42.1,30,"62",29.82,10,"South","4.6","-","N/A","","Mostly Cloudy",190,"2012-11-21 07:53:00","12:53 AM"
"1487",2012-11-21 01:53:00,NA,43,30,"60",29.75,10,"South","4.6","-","N/A","","Mostly Cloudy",180,"2012-11-21 08:53:00","1:53 AM"
"1488",2012-11-21 02:53:00,NA,44.1,30,"58",29.71,10,"South","11.5","-","N/A","","Scattered Clouds",180,"2012-11-21 09:53:00","2:53 AM"
"1489",2012-11-21 03:53:00,NA,44.1,30.9,"60",29.7,10,"South","18.4","27.6","N/A","","Overcast",180,"2012-11-21 10:53:00","3:53 AM"
"1490",2012-11-21 04:53:00,NA,43,32,"65",29.67,10,"South","15.0","24.2","0.00","","Scattered Clouds",190,"2012-11-21 11:53:00","4:53 AM"
"1491",2012-11-21 05:53:00,NA,44.1,32,"63",29.66,10,"South","12.7","-","N/A","","Partly Cloudy",180,"2012-11-21 12:53:00","5:53 AM"
"1492",2012-11-21 06:53:00,NA,37,32,"82",29.7,10,"NW","13.8","-","N/A","","Overcast",320,"2012-11-21 13:53:00","6:53 AM"
"1493",2012-11-21 07:20:00,NA,35.6,33.8,"93",29.73,10,"NNE","4.6","-","N/A","","Overcast",30,"2012-11-21 14:20:00","7:20 AM"
"1494",2012-11-21 07:31:00,NA,33.8,33.8,"100",29.73,10,"NNW","12.7","-","N/A","","Overcast",330,"2012-11-21 14:31:00","7:31 AM"
"1495",2012-11-21 07:53:00,NA,34,33.1,"96",29.74,3,"North","4.6","-","N/A","","Overcast",360,"2012-11-21 14:53:00","7:53 AM"
"1496",2012-11-21 08:53:00,NA,33.8,32,"93",29.78,2.5,"NW","13.8","19.6","N/A","Rain","Light Rain",310,"2012-11-21 15:53:00","8:53 AM"
"1497",2012-11-21 08:58:00,NA,33.8,32,"93",29.79,1,"NW","11.5","-","0.02","Snow","Light Snow",320,"2012-11-21 15:58:00","8:58 AM"
"1498",2012-11-21 09:21:00,NA,33.8,32,"93",29.78,1.2,"NNE","5.8","-","0.04","Snow","Light Snow",20,"2012-11-21 16:21:00","9:21 AM"
"1499",2012-11-21 09:26:00,NA,33.8,32,"93",29.78,2,"North","5.8","-","0.04","Snow","Light Snow",10,"2012-11-21 16:26:00","9:26 AM"
"1500",2012-11-21 09:35:00,NA,33.8,32,"93",29.78,4,"Calm","Calm","-","0.04","Snow","Light Snow",0,"2012-11-21 16:35:00","9:35 AM"
"1501",2012-11-21 09:53:00,NA,35.1,32,"89",29.76,10,"NW","4.6","-","0.04","","Overcast",310,"2012-11-21 16:53:00","9:53 AM"
"1502",2012-11-21 10:06:00,NA,35.6,33.8,"93",29.77,10,"Calm","Calm","-","0.00","Rain","Light Rain",0,"2012-11-21 17:06:00","10:06 AM"
"1503",2012-11-21 10:16:00,NA,35.6,33.8,"93",29.77,5,"Calm","Calm","-","0.01","Rain","Light Rain",0,"2012-11-21 17:16:00","10:16 AM"
"1504",2012-11-21 10:51:00,NA,39.2,35.6,"87",29.76,10,"Calm","Calm","-","0.02","","Mostly Cloudy",0,"2012-11-21 17:51:00","10:51 AM"
"1505",2012-11-21 10:53:00,NA,39.9,35.1,"83",29.74,10,"Calm","Calm","-","0.02","","Mostly Cloudy",0,"2012-11-21 17:53:00","10:53 AM"
"1506",2012-11-21 11:08:00,NA,39.2,33.8,"81",29.75,10,"NNE","5.8","-","0.00","Rain","Light Rain",20,"2012-11-21 18:08:00","11:08 AM"
"1507",2012-11-21 11:34:00,NA,35.6,33.8,"93",29.78,2.5,"NW","5.8","-","0.01","Rain","Light Rain",310,"2012-11-21 18:34:00","11:34 AM"
"1508",2012-11-21 11:38:00,NA,35.6,33.8,"93",29.77,0.8,"WNW","9.2","-","0.05","Rain","Heavy Rain",290,"2012-11-21 18:38:00","11:38 AM"
"1509",2012-11-21 11:45:00,NA,33.8,32,"93",29.78,0.8,"NNW","6.9","-","0.07","Snow","Light Snow",340,"2012-11-21 18:45:00","11:45 AM"
"1510",2012-11-21 11:53:00,NA,33.1,32,"96",29.79,0.5,"NNE","4.6","-","0.09","Fog-Snow","Snow",30,"2012-11-21 18:53:00","11:53 AM"
"1511",2012-11-21 12:01:00,NA,33.8,32,"93",29.78,2,"NE","5.8","-","0.00","Snow","Light Snow",50,"2012-11-21 19:01:00","12:01 PM"
"1512",2012-11-21 12:04:00,NA,33.8,32,"93",29.78,4,"NE","6.9","-","0.00","Snow","Light Snow",40,"2012-11-21 19:04:00","12:04 PM"
"1513",2012-11-21 12:14:00,NA,33.8,32,"93",29.77,1.8,"Variable","4.6","-","0.01","Snow","Light Snow",0,"2012-11-21 19:14:00","12:14 PM"
"1514",2012-11-21 12:20:00,NA,33.8,32,"93",29.76,0.8,"East","3.5","-","0.02","Snow","Light Snow",80,"2012-11-21 19:20:00","12:20 PM"
"1515",2012-11-21 12:32:00,NA,33.8,32,"93",29.75,1,"Calm","Calm","-","0.03","Snow","Light Snow",0,"2012-11-21 19:32:00","12:32 PM"
"1516",2012-11-21 12:36:00,NA,33.8,32,"93",29.75,3,"ENE","5.8","-","0.03","Snow","Light Snow",60,"2012-11-21 19:36:00","12:36 PM"
"1517",2012-11-21 12:50:00,NA,35.6,32,"87",29.75,10,"Calm","Calm","-","0.03","","Overcast",0,"2012-11-21 19:50:00","12:50 PM"
"1518",2012-11-21 12:53:00,NA,36,33.1,"89",29.75,10,"Calm","Calm","-","0.03","","Overcast",0,"2012-11-21 19:53:00","12:53 PM"
"1519",2012-11-21 13:02:00,NA,37.4,32,"81",29.74,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2012-11-21 20:02:00","1:02 PM"
"1520",2012-11-21 13:53:00,NA,37,32,"82",29.76,10,"NW","11.5","-","N/A","","Scattered Clouds",320,"2012-11-21 20:53:00","1:53 PM"
"1521",2012-11-21 14:25:00,NA,35.6,30.2,"81",29.8,2.5,"West","13.8","19.6","0.00","Snow","Light Snow",280,"2012-11-21 21:25:00","2:25 PM"
"1522",2012-11-21 14:34:00,NA,35.6,28.4,"75",29.79,1.5,"WNW","12.7","-","0.00","Snow","Light Snow",290,"2012-11-21 21:34:00","2:34 PM"
"1523",2012-11-21 14:53:00,NA,34,30,"85",29.81,0.8,"NW","11.5","-","0.00","Snow","Light Snow",310,"2012-11-21 21:53:00","2:53 PM"
